Date,Tweet ID,Text,Username
2021-01-04 23:00:47+00:00,1346230122064404480,"Oil Money In
Other sources included the Fresno Chamber PAC (which already had $100k from Chevron), developer Kashian, waste hauler Kalpakoff, PG&amp;E, property manager Brad Hardie (5k to Lee Brand), two Arambulas (Amy &amp; Dr.), Carpenters and CLC. https://t.co/UlX0UxWd0J",airfrezno
2021-01-04 21:56:14+00:00,1346213878485704707,Tell Chevron: No oil drilling in the Arctic National Wildlife Refuge https://t.co/wH5UmDBF2r,SueVelez19
2021-01-04 19:26:29+00:00,1346176192475328512,"@BlairKing_ca We are all on the same side; we all want Chevron to stop being a person, and start being a cautionary tale. Electrification is no more of an impediment to drilling for oil than rationing, carbon taxes, withheld fossil fuel subsidies, or subsidies for renewables and mass transit.",Individkid
2021-01-04 18:34:58+00:00,1346163226384351232,"Please sign, share #RT #Petition TY!
Tell #Chevron: No oil drilling in the #ArcticNationalWildlifeRefuge
https://t.co/Tun4HFz0kH",PrancerPaw
2021-01-04 18:29:20+00:00,1346161810164994048,"@BlairKing_ca I am arguing for a flattening of the KeelingCurve that does not exist. Does proposing the same business as usual neoliberalism that the BTI proposes make your sun a more magical color? I understand that so long as it exists, Chevron will increase barrels of oil produced per year.",Individkid
2021-01-05 23:11:30+00:00,1346595205051506689,"Investors seem obsessed with the energy stocks right now including Exxon and Chevron, both which have big dividends. Tells me that that is not where you should be investing. Look to the small E&amp;Ps which always have bigger rebounds than the Big Oil stocks. $XOM $CVX $XLE",TraceyRyniec
2021-01-05 22:47:36+00:00,1346589193154211840,"@55true4u 8 Biggest Oil Companies
#1 China Petroleum &amp; Chemical Corp. 
#2 PetroChina Co. Ltd. 
#3 Saudi Arabian Oil Co. 
#4 Royal Dutch Shell PLC 
#5 BP PLC 
#6 Exxon Mobil Corp. 
#7 Total SE 
#8 Chevron Corp.",perfectsliders
2021-01-05 22:28:16+00:00,1346584328394969095,"Standard Oil was dissolved into 34 smaller companies to encourage competition and innovation. Among these succeeding 34 smaller companies are now ExxonMobil and Chevron. 

This is what a free market system means! 

Not the worship of a political monopoly",bighilz
2021-01-05 21:27:10+00:00,1346568950230999040,"@AishaYesufu @BeInformedYou The way to go is use anti-trust policies that's if a credible political, administrative and judicial leadership emerges but that's a big if. US used it on Rocafellers Standard oil resulting in 49 new oil firms eg Chevron, Exonn, Mobil etc. The economy should be a free market.",AnuchaEmeka
2021-01-05 18:06:13+00:00,1346518379109212164,"@AishaYesufu The model capitalist country which is US started with ruthless monopolists. Rockefeller's Standard oil was later split into 35 different companies (some of them are Exon Mobil, Chevron and Shell) for you to understand how massive his empire was. Same goes for Kernegie and some",modupecj
2021-01-06 21:57:18+00:00,1346938921993658370,"Tanks in the streets is good for oil.

Why ExxonMobil, ConocoPhillips, and Chevron Stocks Hit a Gusher on Tuesday - The Motley Fool https://t.co/4a6huLIrnM via @GoogleNews",lacey9020
2021-01-06 19:26:52+00:00,1346901064281452546,"Worth noting that major oil companies such as Hilcorp, Oil Search, Arctic Slope Regional Corporation, or Chevron did not bid on any tracts.",m_scribe
2021-01-06 18:05:52+00:00,1346880679410241536,"The Chevron Tapes: Oil Giant’s Corruption &amp; Toxic Pollution Exposed in the Amazon Rainforest

https://t.co/ucBEtVJunu",Milieunet
2021-01-06 17:19:27+00:00,1346868997871046657,"Today we must contact the following corporations--you can tweet at them--to encourage and/or greatly DEMAND them not to bid on leases or have any involvement with Arctic oil extraction. #ProtectTheArctic  @Chevron @conocophillips @exxonmobil @LibertyMutual
https://t.co/mI39sexViE",autumntarleton
2021-01-06 16:12:00+00:00,1346852022935564288,"'Those who claim to be anti-imperialists should denounce US and European companies like Chevron and Total, that pay wages of less than $15 a month to Venezuelan oil workers, taking advantage of the semi-slavery labor conditions imposed by Maduro.'

https://t.co/p4N6zSwfqy",SapGrenzeloos
2021-01-07 23:48:05+00:00,1347329189716893710,"@loganclarkhall Corporations are entitled to spend money on political speech. That’s how the SCOTUS currently interprets the 1st Amendment.

Seems like if you don’t like what Coca-Cola or Chevron are saying, you should build your own soft drink or oil/gas company to compete with them!",Montco_Nast_Tom
2021-01-07 23:21:44+00:00,1347322559327576070,"Burton's breakthrough invention *doubles* the yield of gasoline processed from crude oil. More than 100 years later, it is still the primary refinery process used in #energy industry. 2/2 #PatentsMatter @uspto @Chevron @exxonmobil @bp_plc @Shell @MarathonPetroCo @GoIndustrial",AdamMossoff
2021-01-07 22:59:14+00:00,1347316894953598976,"@Chevron Oh thanks, I was waiting for the faceless oil corporations literally destroying the earth to weigh in before I formed an opinion",claudevandog
2021-01-07 19:29:45+00:00,1347264179149934594,@Chevron Why is an oil company issuing a statement on US politics? 😒,asomer
2021-01-07 19:08:43+00:00,1347258882830299148,@PINDFoundation @cnnoham @EbenezarWikina @matthew_smart_ @babaidowu @WoduNkasi @MusahLateefa @_NDLink @P4P_NigerDelta @DAIGlobal @Chevron Happy New to the entire team. I am a young budding oil palm farmer and very interested in your programs for young farmers like us in the Niger Delta. I would love to know about your programs and events for the year focusing on Oil Palm. Thanks.,PiePiper2
2021-01-08 23:10:06+00:00,1347682017253552129,"Even better would be getting the GOP out from under the thumb of big oil by deliberately causing Chevron to stop doing business in the first 100 days. We'd hardly notice the fossil fuel scarcity that would create, but it would motivate the GOP's beloved market forces to do good.",Individkid
2021-01-08 21:17:42+00:00,1347653731089838084,"The Big Oil Money Behind the Members of Congress Who Fueled the Capitol Attack https://t.co/KimoAmurL2  This is so disgusting, these oil companies Exxon, Chevron, &amp; American Petroleum all funded the GOP members of house &amp; Senate. And of Course Trump.",davemar79100800
2021-01-08 20:36:40+00:00,1347643403455107073,"@OgaChybs @kenychordz What control are u saying with half independence🙄🙄. Til today African countries colonized by France stil pay Royalties to d French Colony. See most of the oil companies are own by the Dutch in Africa,Shell,Chevron etc",Tamunoemifubara
2021-01-08 19:38:02+00:00,1347628651840299008,Oil Stocks Are Getting a Boost From Crude Gains. Here’s How Chevron Could Outshine. https://t.co/6whgFYLLPQ,investingport
2021-01-08 19:23:23+00:00,1347624964422209536,"WHY???  &gt; - Gov. Gavin Newsom’s oil and gas regulatory agency has approved 12 new permits for Chevron to conduct hydraulic fracturing, or fracking, in the Lost Hills Oil Field in Kern County. July 2020 @GavinNewsom",Purrrfect8
2021-01-09 23:57:54+00:00,1348056433305112579,Not only am i the healer. A disabled. X Chevron oil.lab tec. 19 years.state disability. And im on my way to post falls.  Eing that or gov has no class. But they have to deal with the ADA. 71% https://t.co/7cJX7plM04 county court. 1994. https://t.co/VbiYeb5ivx attorney..,TommyWhorton
2021-01-09 21:40:36+00:00,1348021882604421120,"Obviously as this is ""Texas, baby"", there's a lot of Oil &amp; Gas and Energy representation
⛽️ @Chevron Employee PAC $12,500
⛽️ @exxonmobil $15,000
🔌 @SempraEnergy $11,000
⛽️ @ValeroEnergy $45,000",mwallaby93
2021-01-09 20:55:40+00:00,1348010576056885253,"It used to be Oil companies ( Chevron, Shell ) effecting regime changes around the world, now it’s Big data ( Facebook, Twitter ) which is an indication that the world is moving away from the liquid black gold but all that matters to our leaders is the crude oil in Bakassi.",randzejude
2021-01-09 20:32:54+00:00,1348004845383528448,Tell Chevron: No oil drilling in the Arctic National Wildlife Refuge https://t.co/14G93UHIQd,nackpets
2021-01-09 19:22:16+00:00,1347987071189868546,"When @blkahn @dmehro followed the money propping up members of Congress fueling the violence, they came across Big Oil.

@Chevron @exxonmobil @APIenergy will you commit to withdrawing your support for seditious politicians? No tax cuts or deregulation can be worth this horror.",ZorkaMilin
2021-01-10 23:34:25+00:00,1348412914261233667,We can understand that the USA is pissed off because Philippines and China has a deal to work Scarborough Shoal. USA had promised Chevron Oil that they would work with Philippines but PH said FO. https://t.co/izx27BOMOD,Malc_McGregor
2021-01-10 22:49:28+00:00,1348401600918908929,This reflects the irony of the great state of Texas and the ambivalence people have about wanting @Tesla when juxtaposed to drilling for more oil by #Fracking #oilandgas @exxonmobil @bp_America @Shell_US @Chevron #cleanenergy Houston we have a problem. https://t.co/NbPEwiYnIP,uberconsultant
2021-01-10 20:49:15+00:00,1348371347970293762,"Chevron is a good play $CVX

A year hold minimum nothing to trade 

Good dividend 

They cut oil supply  + more stimulus + vaccine people feeling safer to travel = oil demand will go up  

I know y’all rich take some of that $$$ gettin .001% in your savings accnt and cop up",HEIGHTYEIGHT
2021-01-10 20:17:49+00:00,1348363435856289793,"@BigfryTV We can go back to the days of the early monopolies. Standard Oil was split up into 34 separate companies in 1911. Some eventually folded others have merged since but we know those companies now as ExxonMobil, Chevron and ConocoPhillips. Part 1",GamersQuarters
2021-01-10 18:00:15+00:00,1348328816926666760,"@AOC Ted Cruz, byname of Rafael Edward Cruz, (born December 22, 1970, Calgary, Alberta, Canada), American politician who was elected to the U.S. Senate in 2012 and began look we don’t need his Type his got illegal deals with Chevron and Oil transfer partnership that killed 1000’s",PMaker500
2021-01-11 22:45:10+00:00,1348762907106967552,"“Greenpeace USA Senior Climate Campaigner John Noël said: 

“Oil and gas corporations aided the political wing of a white supremacist mob. Statements such as the ones we saw from Chevron [2] and the American Petroleum Institute” https://t.co/eLgDm5CyzS",raywilton4
2021-01-11 22:33:32+00:00,1348759977478017026,"Who’s behind the challenge to Biden’s election?
@Chevron and other Big Oil companies funded the campaigns of 147 House and Senate Republicans who voted to challenge Joe Biden’s election, alleging baseless claims and conspiracy theories. 
-@blkahn -@dmehro 
https://t.co/yfeL80ydUO",safe_climate
2021-01-11 22:33:31+00:00,1348759975913353221,"Oil and gas giant Chevron's permit to operate the Gorgon LNG hub will now expire in July 2028 rather than July 2038 after WA environment minister Dawson decided that 10 years was a more ""reasonable"" duration given Gorgon's unique carbon capture system. #auspol #climateemergency",ferdimagellan2
2021-01-11 21:58:44+00:00,1348751223353004033,"Oil and gas corporations, including @Chevron and @exxonmobil, have donated a total of $5.4 million to the seven Senators who voted to overturn the presidential election and bolstered a violent, failed attempted coup by pro-Trump extremists.",nancysuzyq
2021-01-11 21:33:39+00:00,1348744910434873344,"@MeidasTouch What about gas and oil companies?

The three most powerful American gas &amp; oil companies are: 

EXXON MOBIL
CHEVRON
CONOCO PHILIPS

Do American companies side with America or with Seditionists",bmialeja
2021-01-12 23:39:56+00:00,1349139077883252736,"I don't claim to be an earth scientist, but injecting CO2 into the earth to sequester it, is a bit like Fracking isn't it? Apparently Chevron had the idea that it would boost oil extraction. Not a good technology as far as I can see. Expensive, problematic.",ghengis5410
2021-01-12 23:36:18+00:00,1349138162308632576,"@SDonziger @Chevron Big oil runs this country, they think they own it, they contaminate our groundwater with fracking and Pipelines
Destroy the Koch Network!
Restore the Internal Revenue Service!",prolibvet
2021-01-12 19:07:17+00:00,1349070462031171595,Big Oil continues to fund legislators who openly supported overturning the election and incited a coup attempt. @exxonmobil @Chevron @APIenergy: maybe don't do that? https://t.co/KFLdjxuPCR,rossbsherman
2021-01-12 18:16:18+00:00,1349057630430502914,"ORIGINAL 1948 Porcelain Standard Oil Red Crown Sign 1954 Antique Gas Automobile Category: Chevron &amp; Standard Oil Location: Tulsa,... - https://t.co/hsmtkcpoYG https://t.co/algpxa82Ew",CU_World
2021-01-12 18:12:41+00:00,1349056720153227265,"@Chevron CEO Mike Wirth tells #ReutersNext conference that the #oil company is reviewing political donations after last week's violent invasion of the U.S. capitol 
@Reuters @Jennifer_Hiller @ArathySom #OOTT",ronbousso1
2021-01-13 23:45:46+00:00,1349502933226967040,@aravosis @Chevron Oh goodness big oil has no corporate governance or shame.  Rheya re like big tobacco. They are the GOP,Auntie_Kate8
2021-01-13 23:13:02+00:00,1349494696280637441,"@craigreucassel @Chevron At a time of carbon-overshoot (&gt;1˚C), how do you reconcile necessary GHG emission reductions, expectation of cheap and abundant energy (incl. oil), and omission of CCS globally, and perhaps nuclear? At some point something's gotta give - atm it's GHGs and temp.",ShaneWht
2021-01-13 22:48:40+00:00,1349488563570708480,"Ok, later in this year when XRP is deemed not a security you can kiss my ass.
By the way a company mined the gold and the oil. Chevron sells oil on the market to you who expects it to go up in value, better call that a security.",Kryptomanics
2021-01-13 22:42:54+00:00,1349487110533869571,"@ProjectLincoln So the Exxonmobil, Chevron, Marathon, Virgo, Venezuelan oil, She'll Arabian oil, are still funding @POTUS?",wa4win
2021-01-13 20:16:40+00:00,1349450311891615748,Went to this oil company’s cafeteria for lunch. Don’t know what happened in the kitchen but chevron.,ola_daviez
2021-01-14 22:31:06+00:00,1349846530497265665,"The Big Oil Money Behind Congress Members Who Fueled Attack

* Many of those people are in power thanks to the political donations of none other than Chevron. * https://t.co/SngrBexnVq",JDignum
2021-01-14 21:55:37+00:00,1349837599221932032,"rtr: Chevron invests in carbon capture startup Blue Planet Systems - U.S. oil major Chevron Corp said on Thursday it has invested in Blue Planet Systems Corp, a startup that manufactures and develops carbon capture technology to reduce carbon footprint https://t.co/AyiNOK47nL",hstubner
2021-01-14 21:45:50+00:00,1349835139384307714,"Chevron $CVX w/ Series C #investment in San Jose-based Blue Planet Systems, a startup that manufactures and develops carbon capture technology
...that leaves $XOM as the last sucker in the green pool

#oil #oott #energy #sustainability #climatechange
 https://t.co/cB9sJLTGJn",QContrarian
2021-01-14 18:25:00+00:00,1349784596615839746,Top 10 upstream #oil and #natgas deals of the decade available to download now https://t.co/BkB3LaiEns includes data on @conocophillips $COP @Chevron $CVX  @petrobras @cenovus $CVE and @Shell $RDSA https://t.co/zXMuFUriXX,evaluateenergy
2021-01-14 17:18:49+00:00,1349767939986223109,"@kennesawstate invests over $350,000 in the fossil fuel industry. $123,600 of this is invested in 4 out of 5 of the largest companies in the oil lobby, like Shell and Chevron. As @uhkhakis_ puts it, “Climate justice is an anti-racist endeavor.”",dayyjones
2021-01-15 21:05:37+00:00,1350187405593210881,"LOL.
ExxonMobil had divested majority of their assets here. I know that. 
Now he's saying Shell is quietly going.
- Chevron too?

Nigerian Oil and Gas sector in the mud. Sai Baba! 👏🏾👏🏾💪🏾",Tekanomo_
2021-01-15 20:18:33+00:00,1350175562921365505,"Shell is quietly exiting Nigeria, but it seems to be flying under the radar. Chevron also recently exited/started exiting.

Nigeria's future as a country dependent on oil revenue no longer exists, and this is the clearest sign.
https://t.co/7UC4lzLxUh",DavidHundeyin
2021-01-15 19:33:18+00:00,1350164174786191365,"@Chevron has begun to invest in #carboncapture startup Blue Planet Systems. Market forces, not mandates, have led to the oil company looking for ways to lower its emissions.
https://t.co/C7OXSehy1I",C3SolutionsNews
2021-01-15 18:45:24+00:00,1350152120826171392,"Oil and gas corporations, including Chevron and Exxon, have donated a total of $5.4 million to the seven Senators who voted to overturn the presidential election and bolstered a violent, failed attempted coup by pro-Trump extremists, says @greenpeaceusa.

https://t.co/tHKJC92Arq",KoehlerMatthew
2021-01-15 17:05:57+00:00,1350127092382523394,"This is odd...French energy major @Total quits oil&amp;gas lobbying and data firm @APIenergy, saying that it disagrees with its climate change policies - they oppose electric cars (wonder why) All the other majors, @exxonmobil, @Shell, @Chevron and @bp_plc remain in the organization https://t.co/bCI2TEBDLP",BeyondBlunt
2021-01-16 22:53:31+00:00,1350576946086817795,Vice News: The World's Worst #Oil Related Disaster You've Never Heard Of https://t.co/HyhQYhaaD4 via @PeterWSinclair #Pollution #Amazon #Chevron,4589roger
2021-01-16 21:37:23+00:00,1350557786367791105,"@Lorpos2 And they're trying to float a conspiracy that ""radical left"" STAGED the whole raid on the Capitol just to make them look bad. Somehow, they even tie Chevron oil company in the whole thing. GAWD ALMIGHTY!!! Their minions actually BUY this BS!!",mikedelugg
2021-01-16 20:47:01+00:00,1350545112720433161,"@shawarmacommie The oil giants aren’t Exxon, Mobil &amp; Chevron either. There’s 1 big F posing as 3 for legal reasons.",hollypearlgray
2021-01-16 19:16:00+00:00,1350522209517780993,"""Cease emissions"" means, among other things, not even one fossil fuel company doing business by 2030. That means we have to deliberately prevent PeabodyEnergy from coming back from bankruptcy. It means we have to #delicense an oil major like Chevron in the first 100 days.",Individkid
2021-01-16 19:07:51+00:00,1350520155059712002,"@AlleenBrown @theintercept Ain't just Big Oil got itself a denial problem. Barely minutes after the National Association of Manufacturers condemned the assault in progress, Chevron issued this. Checked it later. Know how many times it had been retweeted, 21 hours after posting? 700. https://t.co/zKbymndbs4",nick_routledge
2021-01-17 22:08:36+00:00,1350928033985798149,"Fishermen report oil spill at Chevron’s facility in Bayelsa coastline
https://t.co/ViLdA3S7iX",EngrIbinabo
2021-01-17 21:10:38+00:00,1350913443243687936,‘Oil Spill Reported In Chevron’s Facility In Bayelsa Coastline’ https://t.co/psWKRIHysB via @bigpenreports,bigpenreports
2021-01-17 21:08:01+00:00,1350912785971081220,'Oil Spill Reported In Chevron’s Facility In Bayelsa Coastline' - https://t.co/U8lPtZaaH5 - https://t.co/vGFZ0nvLE5 https://t.co/F79wjXDd6M,Donseph
2021-01-17 21:04:49+00:00,1350911978697613315,"@JamesrossrJames @standforbetter That’s why Amy Coney Barrett was installed by the Koch Brothers.

It has nothing to do with abortion rights - she is their tool to unfettered climate destruction.

Look for old cases with Big Oil to reappear in the SC soon - Chevron comes to mind.

That’s her purpose.",janicefrye0846
2021-01-17 19:50:21+00:00,1350893238190829571,"@CuatroJones @timmmyrobin @BernieSanders «Floating on oil», yes we have amongst other industry much oil.
Our economy is founded on shipping, fishing. Education, technologies has had high focus for a very long time.
The point here is that it is nor#t a «Chevron» that turn out with all the money, but our state. Succsess..",strander10
2021-01-18 23:36:09+00:00,1351312454215630851,"We're witnessing the real-time fracturing of the oil &amp; gas industry. 

The fault line? US companies doubling down on burn-it-all business-as-usual (Exxon, Chevron) vs European firms pledging to debarbonize &amp; become clean energy providers (Total, BP, Shell)
https://t.co/OQV5zRu2Px",PhilWight
2021-01-18 23:08:59+00:00,1351305614933307393,"What a 🐱 

Turned off comment. Annnywho, where’s his energy for 

•Saudi Aramco, Saudi Arabia.
•Chevron, US.
•Gazprom, Russia.
•ExxonMobil, US.
•National Iranian Oil Co.
•BP, UK.
•Royal Dutch Shell, Netherlands.
•Coal India, India.

🐱 🕳",suoihprom
2021-01-18 22:31:03+00:00,1351296068458168320,Chevron: Bayelsa oil spillage not from our facilities https://t.co/hfvSPwr2z1,NigeriaNewsdesk
2021-01-18 22:27:53+00:00,1351295272412995584,"Chevron Nigeria Limited (CNL) has held divergent views with members of its host communities in Bayelsa on leakages reported at Funiwa Oil Fields operated by the oil firm off Bayelsa Coast.

https://t.co/Tu35m8FmeH https://t.co/oy1Mu6HpMN",Worldstagegroup
2021-01-18 22:11:11+00:00,1351291068025860096,Bayelsa Host Communities Disagree With Chevron Over Oil Spill At Funiwa Oilfields https://t.co/H7denXLZGe via @bigpenreports,bigpenreports
2021-01-19 22:30:11+00:00,1351658239209963520,"Chevron, host community differ over oil spill at Funiwa oilfield in Bayelsa https://t.co/B5scPXAuYU",AguluNwoke
2021-01-19 21:43:45+00:00,1351646552507494400,"@sprzyslp @dianesbaker1 @myrubypearl @brad_bookhultz @platoinCT @Jaxhana @aimlessispissed @ParryPierce @loonyberg @MsDuhMeanor @TwentyTwentyUSA @WendyBugliari @janforney1 @arapaho415 @100FrogLegs @LongAsUCan2 @DonTMogilevich @MoistureVapor8r @kramer_susan @ellyn_gesell @BobA1959 @Schenck @kelly2277 @SilverbearHeart @Spoonamore @lovetogive2 @ConstantRebel55 @ninaandtito @abeaube @YDanasmithdutra @valdalehughes @sharondigi @ItIsIMack @MoxeeBeMe @ml_bear @Stephaniefishm4 @AishaMoodMills @RighteousBabe4 @traci_warhurst @mrspanstreppon @kim @LincolnsBible @kate_hawkins776 @SaysDana @soychicka @MsMariaT @dollymad1812 @rigel2020 @DrDenaGrayson @karolcummins Barrett - bought and paid for by the Koch Brothers to help destroy the environment.

Look for lots of old Big Oil cases to reappear - especially Chevron.

Court ruled against helping Chevron pollute environment.

It will be repackaged soon - along with a decision in their favor.",janicefrye0846
2021-01-19 20:24:24+00:00,1351626586399752193,"@RepRosendale @juliemason “Despite generating $546 billion in profits between 2005-2010, ExxonMobil, Chevron, Shell, and BP reduced their U.S. workforce by 11,200 employees over that period. In 2010 alone, the top five oil companies slashed their global workforce by 4,400 employees”
Who’s best interest?",WallaceR83
2021-01-19 19:46:38+00:00,1351617081809068037,"@peterjhasson You sure about that?  They're are better ways to accomplish both job creation and build better infrastructure/environment.  Let's give America a raise, not stockholders of big oil.  I want you to have more, not Chevron.",ednetedu
2021-01-19 19:07:48+00:00,1351607305968648193,"Supreme Court just heard Baltimore lawsuit against major oil companies, including BP, Chevron, Exxon and Shell, arguing they must pay for climate change costs, given that they knew. No, Amy Coney Barrett, whose father was an attorney at Shell for decades, did not recuse herself.",TinaGerhardtEJ
2021-01-20 23:52:52+00:00,1352041433088237572,"@TomCottonAR Science is real. Climate change is real. Ask any major oil company what their scientists knew. Ask Exxon-Mobil, ask Dutch Shell, ask Chevron, ask them all and their scientists will tell you their fossil fuels heat the planet and melt glaciers, cause droughts, intensify storms",LateNighter5
2021-01-20 23:15:01+00:00,1352031910151794689,"@jcamerica1 @MsSunshine2020 @laurenboebert Not true anymore.  Chevron and ExxonMobil supported Biden, removing support from Republicans.  Big oil is pivoting to use Afghanistan's oil to sell to China,  using your tax dollars to keep all that stable.   Then,  those companies are in plans to takeover clean energy.",elizabethjlond1
2021-01-20 22:10:26+00:00,1352015657949270018,"@damana @KetanJ0 Everything we have tried has failed. We have to try something new. I suggest we #delicense an oil major. Imo, if Chevron stopped existing, and I believe that is possible by executive order, the KeelingCurve would noticeably flatten, but fossil fuel scarcity would be unnoticeable.",Individkid
2021-01-20 21:18:55+00:00,1352002690977558533,"@KendraWrites @erinbiba Think about the Arctic. Huge Russian investments. &amp; Exxon, Chevron, Shell .... But it’s expensive as hell to work up there. By the time it’s competitive with, e.g., shale oil, everyone should be to done w/ oil altogether. Meanwhile, share price depends on these (at risk) assets.",robbynewton
2021-01-20 20:17:30+00:00,1351987236934455301,@TomsTweeters @bp_plc @BritishOil_Corp @Chevron @Shell @Total @TEXACO_OIL @Lukoil @Saudi_Aramco @exxonmobil It's A Pleasure To Support You Always Tom.!✊😎🌍🌿 Your Absolutley Right.! ALL FOSSIL FUELS MUST STAY IN THE GROUND.⛔🛢️🛢️🛢️🛢️🌎🌍🌏🛢️🛢️🛢️🛢️⛔,rhosking252
2021-01-21 23:19:25+00:00,1352395405531688970,@elonmusk Lol you about to pay huge money to the oil companies.  Oxy and Chevron have the biggest investment in carbon capture and sequestration in the world.,MandalorianGe0
2021-01-21 22:58:19+00:00,1352390094703845377,"@SenJohnBarrasso @Interior No, climate change is real . Science is real. Every major oil company knows their products endanger the planet. Ask Exxon, ask Shell , ask Chevron.  Fossil fuel is old technology and those with vision see the future and it isn’t oil but renewable energy.",LateNighter5
2021-01-21 22:25:54+00:00,1352381936891781123,"#tom #tomco
#shaleoil under tomco licence worth $96Billion @$60 per barrel😲

Plus sand oil to come 5K BOPD using better technology!!

🎯#exxon #chevron must be looking in  #utah https://t.co/6QKCGc86Sc",AimingtonChase
2021-01-21 21:12:30+00:00,1352363465185222657,"@SDonziger @Chevron ""Essentially what you are doing is taking an underground radioactive reservoir and bringing it to the surface where it can interact with people and the environment,"" says a nuclear forensics expert about oil and gas extraction https://t.co/qVGzHzusit",Shane_BSer
2021-01-21 21:07:27+00:00,1352362192587247618,"This is a single Chevron waste pit in the Amazon. Probably has 10,000 gallons of oil toxins seeping into waterways that Indigenous peoples use to drink, bathe and fish.

Multiply this pit by 1,000. That's @Chevron's legacy in Ecuador. https://t.co/nGsa8nEzNo",SDonziger
