Date,Tweet ID,Text,Likes
2021-04-12 19:07:15+00:00,1381685360975998976,"Companies with oil sands production that are not on the NYSCRF divestment list include:
▪️Suncor
▪️Devon Energy 
▪️ExxonMobil
▪️Chevron 

But $XOM and $CVX are not common on investor oil sands divestment lists. #ESG #EnergyTransition #ClimateRisk $SU $DVN",1
2021-04-12 18:35:57+00:00,1381677487025872897,"As per expectation, a broader market consolidation is taking place now. In my humble opinion, the rate of today's descent is good, holding the last week's gains, while rebuilding the base; possibly presents a good opportunity.

$SPY $SPX $DJI $AAPL $MSFT $JPM $MS $BA $CVX $XOM",0
2021-04-13 23:49:44+00:00,1382118838574198785,Some Outbreak and then CVX  https://t.co/VqHVtvL2b6,0
2021-04-13 23:31:09+00:00,1382114163389038598,"@Venoxity_CVX @_Arryh The skins we play as aren’t the actual real life characters but like copies of the characters in the loop. They aren’t themselves, that’s why Jonesy mentioned the other snapshots (copies) of him in the Season 5 cinematic trailer. I hope you understand now :3",6
2021-04-13 22:42:17+00:00,1382101866155274246,"@ThomasTuchel typical oilfields are jointly owned.  BP will own 50% and operate.  TALO &amp; CVX are non-operating partners...share cost, share benefits.",0
2021-04-13 22:23:14+00:00,1382097070505492482,Dudes I got my employ authentication card today and will be available to work in June. Hope I can get a job offer soon to start my new life🙏.,0
2021-04-13 22:17:34+00:00,1382095644223889408,For those who believe they can win LAN games.  They  need to know LAN can not make you good suddenly and will not REKT your enemies. If you didn’t try hard enough you will get outperformed by some young talents who are just not lucky enough to show them before COV19 happened.,0
2021-04-13 22:15:09+00:00,1382095035764727819,"I think some teams don’t show enough respect to these online tournaments like they have no bootcamp for some important games like ESL Pro League while team like col, Heroic and Gambit definitely have better preparations for the games.",0
2021-04-13 22:11:28+00:00,1382094108202840075,"TBH I still can not understand people call online CS trash because of their supported team out. I mean OG definitely deserve their win. It is not a win brought by online, it is a win brought by their efforts. And all teams have ups and downs. Stop complaining, just enjoy.",0
2021-04-13 21:52:56+00:00,1382089447651573764,"2️⃣0️⃣ Nike $NKE
2️⃣1️⃣ IBM $IBM
2️⃣2️⃣ Apple $AAPL
2️⃣3️⃣ Chevron $CVX
2️⃣4️⃣ Merck $MRK
2️⃣5️⃣ Intel $INTC
2️⃣6️⃣ Dow Inc $DOW (funny Dow in the Dow 😂)
2️⃣7️⃣ Verizon $VZ
2️⃣8️⃣ Walgreens $WBA
2️⃣9️⃣ Coca Cola $KO
3️⃣0️⃣ Cisco $CSCO

#investors https://t.co/rJnni0zvgC",2
2021-04-13 21:50:10+00:00,1382088751061422082,"Breakout Scalp List 4/14

$AAPL over 134.75
$ADBE over 517.26
$BA over 254.50
$BBBY under 28
$BMY over 63.75
$CAT under 228.05
$CHWY over 87.75
$CVNA over 277.85
$CVX over 102.60
$EBAY over 64.08
$FB under 307.93
$MU under 91.40 @Wootrading PLAY! WAKE UP!!!",7
2021-04-13 21:42:53+00:00,1382086918171734023,"$TALO just announced a GOM Miocene discovery!

PUMA 🐆 

$BP is operator w/ 50%

$CVX and Talo each own 25%",0
2021-04-14 23:40:37+00:00,1382478932444913664,Resident Evil Series Playthrough: Finishing up File 2 - CVX !timeline https://t.co/VqHVtvL2b6,1
2021-04-14 23:39:40+00:00,1382478694153920515,@Lopez27Michael @TD_Investor @KingMakerIQ $CVX is in a much better financial position,2
2021-04-14 23:26:33+00:00,1382475394629181441,$CVX CEMATRIX Announces 2020 Fourth Quarter and Annual Results https://t.co/hixPO6ZZVf,0
2021-04-14 22:45:06+00:00,1382464961281200131,"📈Gavetti Daily Portfolio Recap📈
Gainers and Losers 04-14-2021 

🟢 $CVX 🛢️
🟢 $CAT 👷
🟢 $AFL  🦆
 
🔴 $APPL 🍎
🔴 $ABBV 💉
🔴 $TSLA 🚗

How'd everyone else do in the market today?
🟢  v.  🔴 https://t.co/M5siEP2sDJ",18
2021-04-14 22:13:08+00:00,1382456915838562305,"Tickers with the most bullish news sentiment for 2021-04-14 as of 18:10:02 EST 
$NKLA $NFLX $GOEV $AMZN $TLND $AQB $MCD $DDD $EH $CVX $AAL $BABA $SPLK $CMG $WMT $VLDR $UAL $FB https://t.co/m752QnOiVg",0
2021-04-14 22:01:34+00:00,1382454006002241538,Stock Market Today: Strong Start to Earnings Season Sends Dow Higher: Goldman Sachs' (GS) record Q1 and a strong day for Chevron (CVX) helped keep the Dow in positive territory on an otherwise… https://t.co/kFdqAoWPdi ^ @Kiplinger &gt; https://t.co/BXg0quberS #PFP #CFP #Wealth https://t.co/uFpFSekL2g,0
2021-04-14 21:48:48+00:00,1382450794251767811,How an Insurgency Threatens Mozambique’s Gas Bonanza. #LNG #OOTT #ONGT #Mozambique #CaboDelgado @Total @ONGC_  @ongcvideshltd @OilIndiaLimited $TOT $CVX $XOM https://t.co/sFsnARXNiN,1
2021-04-14 21:46:57+00:00,1382450326570164226,"@Flaxgamess CVX is actually one of my least favorite RE's sadly😥 

The fact that Chris and Claire share the same inventory box really hurts the game because you can end up screwing over Chris' playthrough by not leaving him weapons/ammo.

I don't hate it! It's just ok for me😜",0
2021-04-14 21:45:26+00:00,1382449944376803332,"Weds $300B turnover $COIN//\ TSLA, AAPL AMZN NVDA MSFT FB GME/ GS SQ, BA JPM BABA NIO WFC' AMD RIOT,, PLTR, MRNA' GOOGL BKNG PYPL GOOG BAC NFLX MARA,, MU DIS INTC XOM SHOP, VIAC C DISCA, QCOM BIDU ROKU SNAP FCX' JNJ MSTR,, TSM HD RBLX NUAN DOCU AMAT UBER CVX UNH CRM PG NVAX WMT..",0
2021-04-14 21:38:31+00:00,1382448206592630785,"‘Large, likely long-lasting’ crisis looms over Mozambique’s Cabo Delgado, @UNICEF warns. #LNG #Mozambique #CaboDelgado #OOTT #ONGT @total $TOT $CVX $XOM  https://t.co/URSEZaP2RJ",1
2021-04-15 23:50:06+00:00,1382843705762136067,"📈Gavetti Daily Portfolio 📈
Gainers &amp; Losers 04-15-2021

REIT $O and $WPC paid me today 💰
▪️$O pays a monthly dividend of $.0235
▪️$WPC pays a quarterly dividend of $1.048

🟢 $BX 🏦
🟢 $KMB 🧻
🟢 $AAPL 🍏
 
🔴 $IBM 🖥️
🔴 $AFL 🦆
🔴 $CVX ⛽
 
 #stock #stockmarket #dividend https://t.co/6eoNTURbBL",9
2021-04-15 23:37:10+00:00,1382840452366360576,"@Gradondo @jcrabtree42087 @RE_Games @DeadByBHVR Maybe it will be but it is still another Resident Evil 4 port, the game is on every single console but capcoms other games like OG trilogy and CVX are just being completely forgotten about",1
2021-04-15 23:19:47+00:00,1382836076356595712,"markets just love the shit coins.
meanwhile CVX pays 5% dividend.",1
2021-04-15 23:14:26+00:00,1382834730945503238,@Bawkbasoup But did they listen for your outcry for CVX??,0
2021-04-15 22:43:55+00:00,1382827053691633667,"@A2ZJIRWINKO @jakedasenpai CVX was on the XBOX360
Isn't it available like as a backwards compatible game on the store?",2
2021-04-15 22:35:56+00:00,1382825042392780803,"Dear Capcom

Please give us a CVX remake.

Sincerely,
All CVX fans.",1
2021-04-15 22:34:24+00:00,1382824655543762944,"@A2ZJIRWINKO Man they're sleep on CVX, that desperately needs a remake instead of RE4. Outbreak HD Collection is all I ask for too, it's not hard knowing they did RE 0 and RE 1 so fast when it comes to remasters.",2
2021-04-15 22:26:57+00:00,1382822780274610179,"@AestheticGamer1 was reeeeally hoping for ports of RE1-CVX for modern consoles goddammit!! but what they did have was pretty cool, just hope they do port the original games at some point soon too",3
2021-04-15 22:26:49+00:00,1382822749173739524,PLEASE BE CVX CLAIRE OR RE4 JACKET LEON,1
2021-04-15 22:20:33+00:00,1382821169871618050,was kinda hoping they might announce RE1-CVX ports but hey ho,0
2021-04-16 23:32:23+00:00,1383201638068944898,Wall St set to open higher after bumper earnings from big banks $JPM $AMZN $CVX $XOM $OXY https://t.co/PICqz4tlMn,1
2021-04-16 23:31:23+00:00,1383201386700083204,US STOCKS-Wall St set to open higher after bumper earnings from big banks $JPM $AMZN $CVX $XOM $OXY https://t.co/q3GtT6wPJw,0
2021-04-16 22:13:06+00:00,1383181683898343434,"Tickers with the most bullish news sentiment for 2021-04-16 as of 18:10:02 EST 
$BIDU $GME $VLDR $WKHS $DDD $WMT $TEAM $SNAP $TGT $UPWK $PLUG $FUBO $RUN $CSCO $PYPL $CVX $APHA $AMZN $EH https://t.co/R6Iv6AdNzN",0
2021-04-16 22:10:11+00:00,1383180949739892739,⁦@Chevron⁩ distances themselves from #Myanmar junta amid growing calls for action. @Total continues to operate. #OOTT #ONGT #LNG $TOT $CVX  https://t.co/SU9rqrvcOa,1
2021-04-16 20:45:39+00:00,1383159677245083650,"📈Gavetti Daily Portfolio Recap📈
Gainers and Losers 04-16-2021 

🟢 $PFE 💉
🟢  $CSCO 🌽
🟢 $BMY 🧻
 
🔴 $AAPL 🍎
🔴 $CVX  ⛽
🔴 $BX 🏦

How'd everyone else do in the market today?
🟢  v.  🔴",17
2021-04-16 20:32:05+00:00,1383156260720234496,"@TzInvesting Top 3: 🟢
$HRZN: 3.38%
$PFE: 2.60%
$LOW: 1.69%

Bottom 3: 🔴
$DLR: 0.86%
$WBA: 0.78%
$CVX: 0.45%

Overall: 0.64% ✅",4
2021-04-16 20:31:15+00:00,1383156054029131778,"MLB CVX Ball Mark Repair Tool &amp; 2 Ball Markers https://t.co/7bsx5Ovf4j 
Jeffree",0
2021-04-16 20:07:20+00:00,1383150036096286723,"Market closed for today

Top 3 winners:🟢
$SPG: 2.23%
$MO: 1.36%
$JNJ: 1.16%

Top 3 losers:🔴
$ET: 2.36%
$XOM: 0.56%
$CVX: 0.45%

Overall: 0.45%✅

How’d y’all do?👇",7
2021-04-16 20:05:25+00:00,1383149551985512456,"Dow climbs 160 points to another record, posts 4th straight week of gains!

$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $FB $NFLX $HD $JNJ $PFE $LLY $GILD $MRK $AMGN $TSLA $DIS $ABT $PYPL $CSCO $INTC $ORCL $XOM $CVX $GS $JPM $BAC $WFC $PG $WMT $MA $COST https://t.co/tuR9VriLj1",4
2021-04-16 19:35:39+00:00,1383142061545771012,"Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM $BA https://t.co/MnYcK83Wzr",0
2021-04-17 22:25:40+00:00,1383547236655656963,https://t.co/YzLwjO3n0U Streaming some RE: CVX while waiting for RE: Village to come out. Come join!,0
2021-04-17 22:16:09+00:00,1383544841796161542,"$CVX

Are you starting to get the picture? https://t.co/dGtzPuQzFj",5
2021-04-17 22:01:59+00:00,1383541275849154565,"With that said, since we did reach the 500 milestone - we get a week of Knife Only challenges. OG RE1, RE2, RE3, CVX, and Zero. This will probably happen after Village drops. https://t.co/ENiBB83JSE",4
2021-04-17 20:33:04+00:00,1383518897651916802,"DIMITRESCU'S TALL DIMITRESCU'S TALL,sheesh they would of been talking about Alexia being hot if they remade CVX,,,,",0
2021-04-17 20:05:20+00:00,1383511920464982019,"Bull-List
$CVX
$EXPE
$NIO
$SPG

See Thread for Charts",3
2021-04-17 19:45:26+00:00,1383506911950036995,@sh1rocsgo @FURIA GG and good luck for tomorrow’s revenge!,0
2021-04-17 17:05:00+00:00,1383466535960776710,"102.96 -0.46 (0.44%)

After hours: 102.91 -0.05 (0.05%) CVX(NYSE)",1
2021-04-17 16:48:34+00:00,1383462401173905417,“Chevron $CVX under fire for supporting the Myanmar military” – rights groups SumOfUs and International Campaign for the Rohingya say https://t.co/whOTwagzh9 #StockMarket,0
2021-04-17 15:16:21+00:00,1383439194140250112,Big cap gains in the last month. Energy down. Some weakness with $JPM $MS $DIS $CMCSA $T $NKE $XOM $CVX $BA $MU https://t.co/e7OP0Xc6HD,0
2021-04-17 14:59:59+00:00,1383435074654203911,"@Julie_Denno CVX all the way 🙌🏽 I need to get that game again. RE2 and RE2R are up there as well.. I also like to play Diablo 3, especially when new seasons start.",0
2021-04-18 23:28:46+00:00,1383925500410613761,$CVX in Uptrend: Stochastic indicator leaves oversold zone. View odds for this and other indicators: https://t.co/G1gPITzu1C #Chevron #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/yuFr7Nxk6c,0
2021-04-18 23:11:02+00:00,1383921038501683213,"@JusticeKazzy_ Yeah, I see! I feel the same about CVX. Some interesting bits there, but a bunch of design decisions don’t even feel ‚difficult‘. That Steve boss fight? Straight bs. Among other things 😅 Gonna check out the Village demo tomorrow and see how that feels 🙏",0
2021-04-18 23:00:50+00:00,1383918473500237833,"@GamePsychologe The characters are fine if you think about them in relation to what they bring to the themes of the series, esp regarding the military industrial complex and how Umbrella is tied to that. 

CVX is necessary to the series, but super unforgiving regarding its difficulty.",2
2021-04-18 22:47:00+00:00,1383914992332730382,"@JusticeKazzy_ I don’t think it’s as a bad as people say it is. But the characters are a bit weak, I think?Even by RE standards. Btw what’s your take on CVX?",0
2021-04-18 22:40:49+00:00,1383913437386862594,"Anyways, the only thing that actually matters is the doing everything in the demo with a knife is possible and feasible and that it doesn't shatter in Ethan's hand after so many uses. If it'll be comparable to the CVX knife has yet to be seen.",25
2021-04-18 22:09:40+00:00,1383905598211719169,@sh1rocsgo @heroicgg Great clutches today! Win streak starts!💪,0
2021-04-18 21:35:11+00:00,1383896918355415041,@GambitEsports @heroicgg So closed! GG!,1
2021-04-18 20:09:27+00:00,1383875344495570947,@byvtaetae 🙏💜 I vote 'BTSARMY' ( #BTSArmy )for #BestFanArmy at #iHeartAwards  @BTS_twt,0
2021-04-18 20:04:17+00:00,1383874044005519361,Trade Idea Recap $CVX moved up to 3.59% since post - part II coming https://t.co/EdpYZkl6IZ,1
2021-04-18 20:03:34+00:00,1383873862497013765,"C-MACC Sunday Recap: Got to get you into my life: Why you need our help!
https://t.co/LfYGCiPiM6
#chemicals #energy #energytransition #climatechange #ESG 
$APD $AMRS $AMTX $AXTA $BERY $BLK $BP $DOW $CVX $DNMR $EMN $FCEL $FSLR $GEVO $GRA $HUN $KBR $LYB $NKLA $NVGS $OLN $PLUG $PPG https://t.co/FuyTQDlKoe",2
2021-04-19 22:46:07+00:00,1384277158638481411,"@LukeDonay Great chart! Interesting to note how he’s positioning his portfolio in this environment - recently bought $CVX and $VZ, trimmed $AAPL and banks, holding large cash position. Makes sense to me.",1
2021-04-19 22:36:53+00:00,1384274834935349251,"Mozambique: 'Urgent humanitarian aid' needed for 11,000 people at @Total gas complex site. #LNG #Mozambique #OOTT #Cabodelgado $TOT $CVX @ongcvideshltd @PetroleumMin @dpradhanbjp @OilIndiaLimited https://t.co/m52qRCjEGC",2
2021-04-19 22:13:03+00:00,1384268836996747267,"Tickers with the most bullish news sentiment for 2021-04-19 as of 18:10:02 EST 
$AAL $TSLA $NET $UAA $FUBO $UAL $OXY $XOM $NFLX $PTON $CGC $EH $FB $TLND $CVX $AMZN $BIDU $SBUX https://t.co/igovcPIIxK",1
2021-04-19 22:11:41+00:00,1384268490710798338,@Venoxity_CVX @Itz_AndresCR Yes :D but I don't have time  :(  school jobs have me very busy,0
2021-04-19 21:24:06+00:00,1384256518447517697,"Got to imagine big oil is gonna have a hot girl summer. More ppl vax’d, travel back, ppl back to work. $bp $xom $vlo $psx $cvx $rds.a",0
2021-04-19 20:05:00+00:00,1384236610259091471,"Dow slips more than 100 points from a record, Nasdaq closes 1% lower!

$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $FB $NFLX $HD $JNJ $PFE $LLY $GILD $MRK $AMGN $TSLA $DIS $ABT $PYPL $CSCO $INTC $ORCL $XOM $CVX $GS $JPM $BAC $WFC $PG $WMT $MA $COST https://t.co/csAGBn041X",2
2021-04-19 19:57:24+00:00,1384234698918957060,@NatHarooni @WOLF_Financial Everything in my body is telling me to double down on this $CVX long right here @ 103.15 🤔🤔,3
2021-04-19 19:25:16+00:00,1384226611034148866,@shionne they didnt wanna remake cvx bc then theyd have to make alexia super hot like dimitrescu to rake in the dough,1
2021-04-19 19:13:04+00:00,1384223541894082560,"Tickers with the most bullish news sentiment for 2021-04-19 as of 15:10:02 EST 
$UAA $PLUG $CVX $CGC $NET $SBUX $AMZN $TLND $OXY $BIDU $TSLA $FB $FUBO $XOM $CRWD $EH https://t.co/lRqszZNbdJ",0
2021-04-19 19:07:29+00:00,1384222136953233427,"@r_scalp my 2 cents: SQ is at the mercy of BTC , TSLA had driverless vehicular manslaughter over the weekend. They should be exempted from being put in the loss column. WTI crude is less volatile than BTC so CVX is more Algo friendly than SQ or PYPL , RIOT, MARA",2
2021-04-20 22:33:13+00:00,1384636297319522307,"Oil majors like $BP and $RDS that have cowered to the allure of “ESG” are being crushed by the weighing machine of the market relative to less ESG-focused majors like $XOM and $CVX. 

Great piece as always from @Josh_Young_1: https://t.co/0PDCOwzm1W https://t.co/Ethf6RFBQi",17
2021-04-20 22:32:59+00:00,1384636238557155330,$CVX in Uptrend: Stochastic indicator recovers from oversold zone. View odds for this and other indicators: https://t.co/jRojG0eMeo #Chevron #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/iZVHUyPj7b,0
2021-04-20 22:00:46+00:00,1384628133131919360,"""Announcing the appointed time for night of Al-Qadr is better than a thousand months, to him among you who will go forward or will remain behind""
Imam Mahdi Nasser Mohammad Al-Yemeni
18 - Rajab - 1442 AH
02 - 03 - 2021 AD
https://t.co/1xuGW5AKMF

#QadrNightDateRamadan1442 
CVx",1
2021-04-20 21:53:29+00:00,1384626297675030529,"@Sisslethecat Yeah. RE1R is still the GOAT (tho my #1 fave is CVX, RE1R is #2) and RE0 is still a great and fun game, just way too hard in some parts even on Normal 😅

The modding community IS! They're so good to fans even when the games are ""dated"".

The more mods the merrier, right?",1
2021-04-20 20:58:22+00:00,1384612426591526912,How $AAPL stock price go after launch event: $ief $spy $dia $uso $iwm $gld $xlk $xle $xlb $xli $xlu $xlv $xlp $xly $jpm $bac $axp $xom $cvx $wba $dis $nke $wmt $lmt $ba $cat $ibm $twtr $jnj $pfe $mrk $hd $vz $ups $nflx $vrtx $pypl $sq $wynn $fslr $fb $amd $bby $slv $tsla $zm,0
2021-04-20 20:49:52+00:00,1384610289782444032,Buy $NFLX after ER drop? $ief $spy $dia $uso $iwm $gld $xlk $xle $xlb $xli $xlu $xlv $xlp $xly $jpm $bac $axp $xom $cvx $wba $dis $nke $wmt $lmt $ba $cat $ibm $aapl $twtr $jnj $pfe $mrk $hd $vz $ups $sina $vrtx $pypl $sq $wynn $fslr $fb $amd $bby $amc $slv $tsla $zm $amzn,0
2021-04-20 20:18:36+00:00,1384602422086045696,"Which #oil major is best navigating #ESG pressures?

https://t.co/BCPrJmybZe

$XOM $CVX $RDS.A $BP",1
2021-04-20 20:05:00+00:00,1384598997877276677,"Dow closes 250 points lower for back-to-back losses, reopening plays lead decline!

$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $FB $NFLX $HD $JNJ $PFE $LLY $GILD $MRK $AMGN $TSLA $DIS $ABT $PYPL $CSCO $INTC $ORCL $XOM $CVX $GS $JPM $BAC $WFC $PG $WMT $MA $COST https://t.co/8edm168Czk",2
2021-04-20 20:00:19+00:00,1384597820208996355,"Tue Apr 20th
Today's WORST performing sector at the close

Energy -2.6%

follow along here: https://t.co/zcfgBgIJPF

#energy #stocktrading #trading #equities #stockmarket
$CEO $KMI $EPD $TRP $ENB $CVX $E $XOM $BP $PBR https://t.co/Uxl9ikJL1J",0
2021-04-20 20:00:00+00:00,1384597740361945094,"$KSU spike on $CNI $30B offer, a 20% premium to current $CP offer
$XLP Staples ATH on $PG $PM eps, $XLU Utes near ATH in defensive rotation; $DUK $DTE $SO $ACI $SJM $HSY 52wk hi's
EPS: $IBM 52wk hi, $UAL worst in S&amp;P
$APA $CVX $PSX $VLO lowest since Feb
$SPCE plunges on Ark sales",1
2021-04-21 23:49:13+00:00,1385017810229866496,Resident Evil CVX | Final Fantasy IX | Fatal Frame | Silent Hill 3 | Street Fighter 2 | Clock Tower 🖤,1
2021-04-21 23:22:55+00:00,1385011191811092481,"6 games, 6 tags 💖 Tagged by @shotabiscuits                                             💉Resident Evil 2 (1998) 🧬 Resident Evil CVX 🔮Final Fantasy X 🌑 Silent Hill 3 🤺 Tekken 7 🌈We Love Katamari ✨     @LastOutlaw84 @AthNosGoth @Spencer2236 @Bethany69442119 @ApocZ33",2
2021-04-21 23:13:23+00:00,1385008792828579841,"@RETINA8719 Steve doesn't need to come back. He sucked. Also, I saw no CVX improvement. 👎",0
2021-04-21 23:11:26+00:00,1385008302766034953,"Why do we view oil as an enemy and not part of the solution? 

Given their role as an affordable form of energy and their role in biofuels. 

The implication on the lack of it and global wealth inequality.

@Chevron @exxonmobil @Siemens_Energy $CVX $XOM $SLB",1
2021-04-21 23:06:04+00:00,1385006953693425668,"-Port RE1/RE2/RE3 to current gen/Steam with #ClassicREbirth &amp; #RESHDP
-Port Outbreak/File #2 to current gen/Steam &amp; make File #3
-Port CVX to Steam
-REmake RE0 w/Bravo Team
-REmake RE4 as 3.5
-REmake RE5 as 4.5
-REmake RE6 with Jill/Claire/Alex Wesker included &amp; remove Carla/Jake",21
2021-04-21 22:49:32+00:00,1385002790884450315,Chevron rejects overtures to buy Exxon's stake in Iraqi oilfield $XOM $CVX $PTR $CEO https://t.co/k17yWdHA58,0
2021-04-21 22:13:05+00:00,1384993620634259456,"Tickers with the most bearish news sentiment for 2021-04-21 as of 18:10:02 EST 
$GOEV $FB $DDD $NVDA $PTON $TSLA $NFLX $AMD $TWTR $MCD $SPY $XOM $AVGO $SPOT $CVX https://t.co/DCCSZEuUeh",0
2021-04-21 21:33:46+00:00,1384983725923045382,"Large Print $CVX Size: 131401 Price: 102.73 Time: 1733 Amount: $13,498,824.73",0
2021-04-21 20:20:37+00:00,1384965316179075072,"$CVX Piercing Line
Daily appearances since 2010: 59
Close 5 days later ±:
Avg: -0.17
SD: 3.56
Worst: -10.23
Best: 8.44

10 days later:
Avg: 0.06
SD: 5.16
Worst: -9.84
Best: 13.02

30 days later:
Avg: 0.83
SD: 8.14
Worst: -30.16
Best: 19.15",0
2021-04-21 20:10:31+00:00,1384962775621976068,"'Halftime Report' Traders Weigh In On Carparts, Chevron And More

Related Tickers: $MPW $SPCE $DOC $CVX $PRTS
Read more at: https://t.co/8gKF3M8BAZ",0
2021-04-22 23:11:53+00:00,1385370805257789447,"With a risk-off move in #equities today, check out @bill_baruch's interview on the energy sector from yesterday.

Email info@Bluelinefutures.com or call 312-278-0500 with any questions! #CL_F #OOTT $SPY $XLE $AMLP $USO $CVX $XOM $OVX #QM_F $USD
https://t.co/oT1A2v4YS0",3
2021-04-22 23:00:05+00:00,1385367834834915330,Chevron $CVX is trending on Twitter today. https://t.co/Wi3VSvyeDX,0
2021-04-22 22:59:55+00:00,1385367791428018179,"BlackRock's new #ESG Fund: ""US Carbon Transition Readiness ETF"" $LCTU had a record ETF launch day last Thur raising a staggering $1.25bn, ironically has exposure to ""Carbon Transition"" names like:

$KMI $CVX $LNG $WMB $XOM $SLB $COP $FANG $BKR $EQT $DVN $EOG $MPC $VLO

🤪😂 #OOTT",63
2021-04-22 22:42:49+00:00,1385363490571948038,$Tsla $GE $LLY $Ups $AMD $ENPH $FEYE $GOOGL $msft $pins $SBUX $V $TXN $BA $SHOP $SPOT $AAPL $ALGN $TODC $CAT $DPZ $KHC $OSTK $AMZN $NIO $TWTR $ABBV $CVX $XOM    Earnings for next week https://t.co/iVIYvYva7v,1
2021-04-22 22:16:00+00:00,1385356743270494209,"@WyattAC1992 @Joecal_3 @AestheticGamer1 He is right and wrong. Re0 and code veronica x are canon. Meaning they are true stories that happened in the main series, but they are not main line titles. The exact main line titles are 1 thru 8. But all main canon games are 1 thru 8, zero, CVX, Revelations 1 &amp; 2.",0
2021-04-22 22:12:59+00:00,1385355984080617473,"Tickers with the most bullish news sentiment for 2021-04-22 as of 18:10:02 EST 
$AMZN $TSLA $NVDA $TLND $SNAP $VLDR $ADBE $LMT $PYPL $AMD $GME $XOM $FUV $MU $LULU $CVX $LUV https://t.co/Ozgz7Sl1E2",2
2021-04-22 21:47:10+00:00,1385349485392535552,"Most active stocks in today's after-hours trading

ViacomCBS $VIAC
Intel $INTC
Apple $AAPL
Ford $F
Discovery $DISCA
Pfizer $PFE
Chevron $CVX
Micron $MU
$BAC
Microsoft $MSFT
Boston Scientific $BSX
Marathon $MPC
Aramark $ARMK
Western Union $WU
$UBER
Comcast $CMCSA
Coca-Cola $KO",10
2021-04-22 21:44:43+00:00,1385348869496655872,Tesla CEO Musk puts $100 million jolt into quest for carbon removal $TSLA $AMZN $XOM $OXY $CVX https://t.co/aEGr121DW5,1
2021-04-22 21:32:25+00:00,1385345772024119297,"Market closed for today

Top 3 winners:🟢
$T: 4.15%
$ABR: 1.04%
$ET: 1.00%

Top 3 losers:🔴
$FHN: 2.32%
$MO: 2.27%
$CVX: 1.73%

Overall: 0.54%🟥

How’d y’all do?👇",8
2021-04-22 21:28:04+00:00,1385344677453434881,Global Integrated Oils - Capital markets price desk  current FCF / CFPS/ Yield Target Price / EPS / Debt and many more $bp $eni $rep $fp $rdsb $cnq $cve $cvx $cop $xom $imo $su $aramco #oilandgas #SaudiArabia #saudi #opec #oott  #energy #oil #Stock #investing #dividend #canada https://t.co/EMU1eDDdNj,14
2021-04-23 23:57:22+00:00,1385744640624664576,@ccbbcream Borahae~ 💜💜 I vote #BTSArmy for #BestFanArmy at the #iHeartAwards (@BTS_twt ),0
2021-04-23 22:43:29+00:00,1385726045177929730,"Today's weekly technical analysis included the following tickers: $VIX $SPY $QQQ $DIA $IWM $AAPL $ARKK $BB $CLOV $COIN $CVX $EBON $FUBO $GNPX $HMBL $LARK $LOTZ $MVIS $NKLA $NNDM $PENN $PINS $POLA $RVLV $SNAP $SPCE $SPLK $TLRY $WKHS $PLTR

https://t.co/Ok0NuIj2fx",6
2021-04-23 22:12:14+00:00,1385718182338392066,"$CVX's Aroon indicator drops into Downtrend on April 22, 2021. View odds for this and other indicators: https://t.co/I9lX3wsVlj #Chevron #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/qHwjfDHrTB",0
2021-04-23 21:07:48+00:00,1385701964181237760,"Prepare for big moves with some of the most anticipated ER next week: $TSLA, $GE, $AMD, $MSFT, $GOOGL, $SBUX, $FB, $AAPL, $BA, $MCD, $AMZN, $TWTR, $XOM, $CLX, $ABBV, $CVX (to name a few)

&amp; Wed. will be another highlight with #FOMC + Jerome Powell's press conference

@TDANetwork https://t.co/ffI7IH6ETE",20
2021-04-23 20:30:19+00:00,1385692533876043780,"@AlertsTtbb My Bull Put Spread on $CVX has been killing me this week... up 30% one day, break even the next, down 20%, just to finish the week at break even!!!",0
2021-04-23 20:05:00+00:00,1385686161406894081,"Dow rebounds 300 points led by banks and tech as market shrugs off higher tax fears!

$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $FB $NFLX $HD $JNJ $PFE $LLY $GILD $MRK $AMGN $TSLA $DIS $ABT $PYPL $CSCO $INTC $ORCL $XOM $CVX $GS $JPM $BAC $WFC $PG $WMT $MA $COST https://t.co/DtuVtku9yj",4
2021-04-23 19:28:09+00:00,1385676887129657345,@cvx_17 Been having this 🤣,1
2021-04-23 19:03:41+00:00,1385670729627148294,$XLE $XOM $BP $CVX algo tracking 👀 https://t.co/FwdtjxEOAg,23
